epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.6456624196635352,0.0,0.6323034829563565,0.0,0.00096
2,0.6392996774779426,0.0,0.6283019357257419,0.0,0.0009216
3,0.633923061688741,0.0,0.6225149287117853,0.0,0.0008847359999999999
4,0.6294861117998759,0.0,0.6187252044677735,0.0,0.0008493465599999999
5,0.6265134877628751,0.0,0.6178711427582635,0.0,0.0008153726975999999
6,0.6230868233574761,0.0,0.6140433761808607,0.0,0.0007827577896959998
7,0.6201533940103319,0.0,0.6099641349580552,0.0,0.0007514474781081598
8,0.6141420344511668,0.0,0.6017908493677775,0.0,0.0007213895789838333
9,0.6105477359559801,0.0,0.6003838433159723,0.0,0.00069253399582448
10,0.6092686957783169,0.0,0.598698431915707,0.0,0.0006648326359915007
11,0.6070612218644884,0.0,0.5975445906321207,0.0,0.0006382393305518406
12,0.6048800375726487,0.0,0.5960682153701782,0.0,0.000612709757329767
13,0.6045083959897359,0.0,0.5962786091698541,0.0,0.0005882013670365763
14,0.603677714533276,0.0,0.5956492318047417,0.0,0.0005646733123551131
15,0.6025269912348853,0.0,0.59482960568534,0.0,0.0005420863798609086
16,0.6017642968230777,0.0,0.5935298376613193,0.0,0.0005204029246664722
17,0.6012827840116289,0.0,0.5934611492686801,0.0,0.0004995868076798133
18,0.6004413260353936,0.0,0.5933993366029527,0.0,0.0004796033353726208
19,0.6002748111883799,0.0,0.592373502254486,0.0,0.00046041920195771596
20,0.5993284112877316,0.0,0.5920743836296929,0.0,0.0004420024338794073
21,0.5991016281975641,0.0,0.5917765895525614,0.0,0.00042432233652423104
22,0.5987877488136292,0.0,0.5910024695926243,0.0,0.0004073494430632618
23,0.5982000033060709,0.0,0.5908500393231709,0.0,0.0003910554653407313
24,0.5978487253189086,0.0,0.5901779214541117,0.0,0.000375413246727102
25,0.5976590236028035,0.0,0.590050815211402,0.0,0.00036039671685801796
26,0.5972653335995144,0.0,0.5896811101171705,0.0,0.00034598084818369723
27,0.5969216141435835,0.0,0.5893176979488797,0.0,0.00033214161425634933
28,0.5967684136496649,0.0,0.5892219622929891,0.0,0.00031885594968609533
29,0.5964694506592221,0.0,0.5898282527923584,0.0,0.0003061017116986515
30,0.5961905618508657,0.0,0.5889500816663106,0.0,0.0002938576432307054
31,0.5961673458417257,0.0,0.5887818429205153,0.0,0.0002821033375014772
32,0.5958745446470048,0.0,0.5886918955379062,0.0,0.0002708192040014181
33,0.5956828004784054,0.0,0.5893167085117764,0.0,0.00025998643584136135
34,0.5958815395832062,0.0,0.5887167559729682,0.0,0.0002495869784077069
35,0.5952948921256596,0.0,0.5881931477122837,0.0,0.0002396034992713986
36,0.595081157816781,0.0,0.5879506270090739,0.0,0.00023001935930054264
37,0.5949238320191701,0.0,0.5879045565923054,0.0,0.00022081858492852091
38,0.5948262406720055,0.0,0.5878447373708089,0.0,0.00021198584153138007
39,0.5946547581089867,0.0,0.5878657526440091,0.0,0.00020350640787012485
40,0.5946470545397864,0.0,0.587772618399726,0.0,0.00019536615155531985
41,0.5944194462564256,0.0,0.5874081585142348,0.0,0.00018755150549310706
42,0.5943104227383932,0.0,0.5874182926283942,0.0,0.00018004944527338278
43,0.5942276272508833,0.0,0.5877001206080119,0.0,0.00017284746746244745
44,0.594128649102317,0.0,0.5872445993953281,0.0,0.00016593356876394954
45,0.5939907544189029,0.0,0.5872184409035577,0.0,0.00015929622601339156
46,0.5939075019624498,0.0,0.5870945069524977,0.0,0.0001529243769728559
47,0.5938501112990909,0.0,0.5869657450252109,0.0,0.00014680740189394165
48,0.5937597612539928,0.0,0.5869727505577935,0.0,0.000140935105818184
49,0.593646518389384,0.0,0.5868871370951335,0.0,0.00013529770158545663
50,0.5935598187976413,0.0,0.5868743220965068,0.0,0.00012988579352203836
51,0.5935389757156372,0.0,0.5867707199520535,0.0,0.00012469036178115682
52,0.5934280508094364,0.0,0.5870382838779026,0.0,0.00011970274730991054
53,0.5933499952157338,0.0,0.5867201540205214,0.0,0.00011491463741751412
54,0.5933020518885719,0.0,0.5866239574220445,0.0,0.00011031805192081355
55,0.5932287673155466,0.0,0.5865701940324571,0.0,0.00010590532984398101
56,0.5964353621006012,0.0,0.5881469329198201,0.0,0.00010166911665022177
57,0.5947268651591406,0.0,0.587833313147227,0.0,9.76023519842129e-05
58,0.5943235357602438,0.0,0.5875359058380127,0.0,9.369825790484438e-05
59,0.5941434913211399,0.0,0.5872894883155823,0.0,8.99503275886506e-05
60,0.5939784851339128,0.0,0.5871586150593228,0.0,8.635231448510457e-05
61,0.5938470853699578,0.0,0.5871488001611498,0.0,8.289822190570039e-05
62,0.5937281482749515,0.0,0.5871158215734694,0.0,7.958229302947238e-05
63,0.5936391121811337,0.0,0.5870315776930914,0.0,7.639900130829348e-05
64,0.5935628626081678,0.0,0.5868594553735521,0.0,7.334304125596173e-05
65,0.5934735708766513,0.0,0.586908393436008,0.0,7.040931960572326e-05
66,0.5934115555551317,0.0,0.5868457701471117,0.0,6.759294682149432e-05
67,0.5933590670426686,0.0,0.5868255853652954,0.0,6.488922894863454e-05
68,0.5932955927318997,0.0,0.5866801447338528,0.0,6.229365979068916e-05
69,0.5932257168822819,0.0,0.5866999281777276,0.0,5.980191339906159e-05
70,0.593174711200926,0.0,0.5867095722092522,0.0,5.740983686309913e-05
71,0.5931339177820417,0.0,0.5865876158078511,0.0,5.511344338857516e-05
72,0.5930801815456814,0.0,0.5866678092214797,0.0,5.290890565303215e-05
73,0.5930424465073479,0.0,0.5865334126684401,0.0,5.0792549426910866e-05
74,0.5929949495527479,0.0,0.5865038712819417,0.0,4.876084744983443e-05
75,0.5929588370853001,0.0,0.5865529868337843,0.0,4.681041355184105e-05
76,0.5929190662172106,0.0,0.5863881707191467,0.0,4.49379970097674e-05
77,0.592892316977183,0.0,0.5865518132845561,0.0,4.31404771293767e-05
78,0.5928504129250844,0.0,0.5864375564787123,0.0,4.141485804420163e-05
79,0.592811667256885,0.0,0.586400047938029,0.0,3.975826372243356e-05
80,0.5927931163046095,0.0,0.586378812789917,0.0,3.8167933173536215e-05
81,0.5927663120958541,0.0,0.5863778246773614,0.0,3.6641215846594765e-05
82,0.592731378475825,0.0,0.5863217910130819,0.0,3.5175567212730975e-05
83,0.592703425221973,0.0,0.5863362007670933,0.0,3.376854452422173e-05
84,0.5926751640107897,0.0,0.5863064077165392,0.0,3.241780274325286e-05
85,0.5926574190457662,0.0,0.5863151682747735,0.0,3.112109063352275e-05
86,0.5926351341936323,0.0,0.5862456878026326,0.0,2.987624700818184e-05
87,0.5926064067416721,0.0,0.5862731456756591,0.0,2.8681197127854566e-05
88,0.5925856292247772,0.0,0.5862518164846632,0.0,2.7533949242740383e-05
89,0.5925671776135762,0.0,0.5862175027529398,0.0,2.6432591273030768e-05
90,0.5925446735488044,0.0,0.5862263520558675,0.0,2.5375287622109537e-05
91,0.5925284637345208,0.0,0.5861830433209737,0.0,2.4360276117225154e-05
92,0.5925071895122528,0.0,0.5861947841114468,0.0,2.3385865072536148e-05
93,0.5924886968400743,0.0,0.5861601498391893,0.0,2.24504304696347e-05
94,0.5924741148948669,0.0,0.5861473467614916,0.0,2.155241325084931e-05
95,0.5924554586410522,0.0,0.5861548728413052,0.0,2.069031672081534e-05
96,0.5924421244197422,0.0,0.5861424724260966,0.0,1.9862704051982723e-05
97,0.5924259821573893,0.0,0.586184827486674,0.0,1.9068195889903414e-05
98,0.5924167500601875,0.0,0.5861463851398891,0.0,1.8305468054307275e-05
99,0.5924002607663472,0.0,0.5861152092615763,0.0,1.7573249332134985e-05
100,0.5923885530895657,0.0,0.586129613717397,0.0,1.6870319358849586e-05
